x,f,mean,lower,upper
0.919892,7.6343365,7.418993,5.354272,9.483714
0.91999197,7.637524,7.421049,5.3562236,9.485874
0.920092,7.640712,7.423105,5.3581734,9.488036
0.920192,7.6439,7.4251575,5.36012,9.490195
0.920292,7.647088,7.4272113,5.362068,9.492354
0.92039204,7.6502767,7.429262,5.3640127,9.494512
0.92049205,7.6534657,7.4313145,5.3659596,9.49667
0.92059207,7.656655,7.433359,5.367897,9.498821
0.9206921,7.6598444,7.4354076,5.369838,9.500977
0.9207921,7.663034,7.4374557,5.3717804,9.503131
0.92089206,7.666224,7.4394975,5.373714,9.505281
0.9209921,7.669414,7.4415407,5.37565,9.507431
0.9210921,7.6726046,7.4435863,5.3775887,9.509584
0.9211921,7.6757956,7.4456267,5.3795204,9.511733
0.9212921,7.6789865,7.4476643,5.3814497,9.513879
0.92139214,7.6821775,7.4497023,5.3833795,9.516026
0.92149216,7.6853695,7.45174,5.3853083,9.518171
0.9215922,7.688561,7.453777,5.3872366,9.520317
0.9216922,7.6917534,7.4558105,5.38916,9.522461
0.92179215,7.694946,7.4578414,5.391081,9.524602
0.92189217,7.698138,7.4598756,5.3930063,9.526745
0.9219922,7.701331,7.461907,5.394929,9.528885
0.9220922,7.7045245,7.4639354,5.396846,9.531025
0.9221922,7.707718,7.465962,5.3987617,9.533162
0.92229223,7.7109118,7.4679885,5.4006777,9.535299
0.92239225,7.7141056,7.470015,5.4025936,9.5374365
0.92249227,7.7173,7.4720364,5.404504,9.539569
0.9225923,7.7204947,7.4740615,5.406418,9.541705
0.9226923,7.7236896,7.476083,5.4083285,9.543837
0.92279226,7.7268844,7.478102,5.410235,9.545969
0.9228923,7.73008,7.480118,5.4121385,9.548098
0.9229923,7.7332754,7.4821367,5.414046,9.550228
0.9230923,7.7364717,7.484155,5.4159517,9.552359
0.9231923,7.7396674,7.486167,5.41785,9.554483
0.92329234,7.742864,7.488179,5.419749,9.55661
0.92339236,7.746061,7.4901934,5.42165,9.558737
0.9234924,7.7492576,7.4922037,5.423547,9.560861
0.9235924,7.752455,7.4942145,5.4254436,9.562985
0.92369235,7.7556524,7.496222,5.427338,9.565105
0.92379236,7.7588506,7.498228,5.4292297,9.567226
0.9238924,7.7620482,7.50023,5.431114,9.569345
0.9239924,7.765247,7.502238,5.433009,9.571466
0.9240924,7.7684455,7.5042396,5.4348955,9.573584
0.9241924,7.771644,7.506241,5.436782,9.5757
0.92429245,7.774843,7.508243,5.4386673,9.577819
0.92439246,7.778043,7.510239,5.4405475,9.579931
0.9244925,7.7812424,7.512239,5.442432,9.5820465
0.92459244,7.7844424,7.5142345,5.4443135,9.584156
0.92469245,7.7876425,7.5162272,5.446187,9.586267
0.92479247,7.790843,7.5182204,5.448065,9.588376
0.9248925,7.794044,7.520213,5.4499397,9.590487
0.9249925,7.797245,7.5222054,5.4518156,9.592595
0.9250925,7.800446,7.524194,5.453685,9.594703
0.92519253,7.803648,7.526182,5.455556,9.596808
0.92529255,7.8068495,7.52817,5.457426,9.598914
0.92539257,7.810052,7.530154,5.4592924,9.601016
0.9254925,7.813254,7.5321374,5.4611564,9.603119
0.92559254,7.816457,7.534121,5.463021,9.605221
0.92569256,7.8196597,7.5360994,5.46488,9.607319
0.9257926,7.8228626,7.5380816,5.4667425,9.609421
0.9258926,7.8260665,7.5400615,5.468603,9.61152
0.9259926,7.82927,7.5420346,5.470454,9.613615
0.9260926,7.832474,7.544015,5.4723163,9.615713
0.92619264,7.835678,7.5459876,5.474167,9.617808
0.92629266,7.838883,7.5479646,5.4760256,9.619904
0.9263926,7.8420877,7.549934,5.477873,9.621995
0.92649263,7.8452926,7.5519032,5.47972,9.624086
0.92659265,7.848498,7.553876,5.481572,9.62618
